x,y,z,vx,vy,vz,mass,metallicity,id
0.21366199234384636,0.10740490982612097,-0.047465036632906354,0.0,0.0,0.0,1000000.0,0.02,0
-13.317535652801414,-26.210091753589126,-0.8786903691673151,0.0,0.0,0.0,1000000.0,0.02,0
5.6722572102584925,-2.926087519177226,-0.27543163260203496,0.0,0.0,0.0,1000000.0,0.02,0
1.4649601925469624,-2.8920648391836714,-0.36965250451738907,0.0,0.0,0.0,1000000.0,0.02,0
-10.91684624410165,-8.601418454668432,0.7503010569848341,0.0,0.0,0.0,1000000.0,0.02,0
-0.8423777323568132,0.6311149221221733,1.7413151501365745,0.0,0.0,0.0,1000000.0,0.02,0
0.5072790366218196,2.4767917252887273,1.3452832646772688,0.0,0.0,0.0,1000000.0,0.02,0
-6.333905546919574,-3.3987077662245486,1.4225924083476418,0.0,0.0,0.0,1000000.0,0.02,0
-1.9917148286506667,-8.660329343761239,0.6467391599347385,0.0,0.0,0.0,1000000.0,0.02,0
4.127041596155471,0.6793287213638617,0.3717441330740856,0.0,0.0,0.0,1000000.0,0.02,0
3.626739500454651,-2.419788210420715,-0.41042330304646235,0.0,0.0,0.0,1000000.0,0.02,0
2.412132410011913,-2.2919029433410674,-1.0181493553033736,0.0,0.0,0.0,1000000.0,0.02,0
-1.4708868861272573,-2.9941910999098313,0.6567610587850714,0.0,0.0,0.0,1000000.0,0.02,0
0.6136231379788404,1.7232840392212165,0.4154801724375661,0.0,0.0,0.0,1000000.0,0.02,0
-0.573572029323648,1.4333076148311654,-0.8255139838242922,0.0,0.0,0.0,1000000.0,0.02,0
-0.8022719732346778,7.826570283511243,0.9304167808963815,0.0,0.0,0.0,1000000.0,0.02,0
2.390067846489192,-2.018913870187467,-0.9825604607427394,0.0,0.0,0.0,1000000.0,0.02,0
-2.181763670096671,1.7366076088847195,0.004345881641942384,0.0,0.0,0.0,1000000.0,0.02,0
-0.13650967105968095,-1.480679454560429,0.32567267882006945,0.0,0.0,0.0,1000000.0,0.02,0
0.4994497706118446,-4.003572857416275,-0.18236460017223965,0.0,0.0,0.0,1000000.0,0.02,0
-8.640765422933404,-1.1539752239675871,1.0271384891215094,0.0,0.0,0.0,1000000.0,0.02,0
5.172502805705625,-3.0913285378806803,-0.8956112869623505,0.0,0.0,0.0,1000000.0,0.02,0
4.245349075146785,3.040423130269305,-0.7678872235933971,0.0,0.0,0.0,1000000.0,0.02,0
1.8022793201812346,-8.048166198528328,-0.31755719739426347,0.0,0.0,0.0,1000000.0,0.02,0
-7.093145124755246,-7.7126764131325904,-0.1061637226042853,0.0,0.0,0.0,1000000.0,0.02,0
8.246671234079685,5.979498710298494,0.4473569819772756,0.0,0.0,0.0,1000000.0,0.02,0
-6.425704400885505,-2.033729997190775,-0.2741352848956966,0.0,0.0,0.0,1000000.0,0.02,0
19.52165386713635,6.473100369147208,-0.41260496835157756,0.0,0.0,0.0,1000000.0,0.02,0
5.117994094227455,1.7875353336874884,-1.1094221604049705,0.0,0.0,0.0,1000000.0,0.02,0
-9.047415475101118,12.874130331905478,-0.7802731688843609,0.0,0.0,0.0,1000000.0,0.02,0
5.5350470748588245,10.09441491564137,0.35684317968944335,0.0,0.0,0.0,1000000.0,0.02,0
1.3187646634017773,-0.5559010767464733,0.8821857478434918,0.0,0.0,0.0,1000000.0,0.02,0
-0.9182897124960758,-0.49346537626065856,1.0498634722272362,0.0,0.0,0.0,1000000.0,0.02,0
0.2222372782762645,-0.7985627102056343,-0.487759094824594,0.0,0.0,0.0,1000000.0,0.02,0
-0.438584934041323,0.37166649681963443,0.10840936670038737,0.0,0.0,0.0,1000000.0,0.02,0
3.4177903881950487,-1.8796195237129103,-0.1881398470301825,0.0,0.0,0.0,1000000.0,0.02,0
7.904797159281371,11.906813553355189,-0.7341117517818292,0.0,0.0,0.0,1000000.0,0.02,0
8.726183621166333,-22.97222509425717,-0.8052145329168434,0.0,0.0,0.0,1000000.0,0.02,0
6.323324655262758,-2.034037176498624,-0.19995513003990162,0.0,0.0,0.0,1000000.0,0.02,0
0.6409701034579525,-4.00188116465964,-1.9856356345067514,0.0,0.0,0.0,1000000.0,0.02,0
-0.1914744395497312,0.2810563310265972,-0.28444474288863475,0.0,0.0,0.0,1000000.0,0.02,0
1.3316195521276666,-4.186124885337435,0.42510431304112917,0.0,0.0,0.0,1000000.0,0.02,0
7.050593936031195,-10.829384523322648,1.2619257860219637,0.0,0.0,0.0,1000000.0,0.02,0
-2.8494384405457946,-1.7414008344125815,-1.2759319391054227,0.0,0.0,0.0,1000000.0,0.02,0
-16.691191453406727,-16.909601804199085,-1.1360564316646347,0.0,0.0,0.0,1000000.0,0.02,0
-3.7086659255575225,0.8925753900730908,1.2464000144160527,0.0,0.0,0.0,1000000.0,0.02,0
0.24186421350225873,-2.2605451773971725,0.7944266929306405,0.0,0.0,0.0,1000000.0,0.02,0
1.1866145729621995,10.404166531012986,1.2034024215830579,0.0,0.0,0.0,1000000.0,0.02,0
1.9902298560477927,5.404397249880116,-0.7873607149594157,0.0,0.0,0.0,1000000.0,0.02,0
-3.0428048678109523,1.096813094301721,-1.0329729621897394,0.0,0.0,0.0,1000000.0,0.02,0
5.384741774631485,-14.498857794666016,-1.011494540827493,0.0,0.0,0.0,1000000.0,0.02,0
-0.11698858405978335,-1.260486127479583,0.8464135708078011,0.0,0.0,0.0,1000000.0,0.02,0
-1.3954244536532585,1.5682706466425649,1.6229490866273037,0.0,0.0,0.0,1000000.0,0.02,0
-10.865893016428013,6.623420830080251,0.5568297747208506,0.0,0.0,0.0,1000000.0,0.02,0
-7.178867547844189,10.898388111934649,-1.7464643749342352,0.0,0.0,0.0,1000000.0,0.02,0
19.053038485320506,5.739283214229249,-0.23207410047380073,0.0,0.0,0.0,1000000.0,0.02,0
2.4077417150323113,-5.594184870248158,-0.22667587516043142,0.0,0.0,0.0,1000000.0,0.02,0
-0.4221508291434208,-12.024743818874049,1.9668179584430696,0.0,0.0,0.0,1000000.0,0.02,0
0.417929800070282,-1.0916249768089954,-1.8268886480228295,0.0,0.0,0.0,1000000.0,0.02,0
6.497128375728553,-0.9798962929081981,1.4245157240209982,0.0,0.0,0.0,1000000.0,0.02,0
1.2367735078932809,-4.710672604400915,-0.2627102448450005,0.0,0.0,0.0,1000000.0,0.02,0
1.423207235863969,0.46354262529182133,-0.31250584967670747,0.0,0.0,0.0,1000000.0,0.02,0
16.02114012588902,1.2307665737609128,-0.6919211197967687,0.0,0.0,0.0,1000000.0,0.02,0
-1.4549013616868376,11.447780211484485,0.02541999976664666,0.0,0.0,0.0,1000000.0,0.02,0
2.578643503295652,1.4146590803486212,0.33277199639124255,0.0,0.0,0.0,1000000.0,0.02,0
3.236810657270698,3.670630589512434,1.0692983775804334,0.0,0.0,0.0,1000000.0,0.02,0
-3.8560896915794785,-2.05418103656258,0.557575592622289,0.0,0.0,0.0,1000000.0,0.02,0
-22.660119402775013,-16.337807142370355,0.04887870646538861,0.0,0.0,0.0,1000000.0,0.02,0
-1.6177899870631782,-0.9427105790296696,1.599644309471918,0.0,0.0,0.0,1000000.0,0.02,0
1.6063923191700984,15.53150345324304,0.47774458252273266,0.0,0.0,0.0,1000000.0,0.02,0
-2.084590290349042,2.7960046007114108,-0.3635724730910139,0.0,0.0,0.0,1000000.0,0.02,0
-4.71018883231796,-3.366849885324092,0.1725585133349501,0.0,0.0,0.0,1000000.0,0.02,0
3.449048158275698,-3.340271347493899,-0.034708315672769,0.0,0.0,0.0,1000000.0,0.02,0
0.031236990315298762,-0.7618008998435281,-0.06988285828496199,0.0,0.0,0.0,1000000.0,0.02,0
-4.557573873871079,22.17739134699628,-0.039106173585564896,0.0,0.0,0.0,1000000.0,0.02,0
1.6414328256490054,-3.3019575907125396,-0.2635100817825409,0.0,0.0,0.0,1000000.0,0.02,0
-23.991670404680985,0.6587875541384096,-0.3873754047034552,0.0,0.0,0.0,1000000.0,0.02,0
5.522220212432535,0.6752005547622332,0.29533621153927037,0.0,0.0,0.0,1000000.0,0.02,0
13.748873375402473,14.986097991715166,-0.40125023454567543,0.0,0.0,0.0,1000000.0,0.02,0
12.420674613722666,-26.066682879515227,-0.4694264716585854,0.0,0.0,0.0,1000000.0,0.02,0
-8.45329575132967,9.206697422512894,-1.9214216195685037,0.0,0.0,0.0,1000000.0,0.02,0
-1.2025491807110966,-0.9965100787413007,-1.1863827321504417,0.0,0.0,0.0,1000000.0,0.02,0
-0.7348404831748385,6.203813807380014,1.020752402280169,0.0,0.0,0.0,1000000.0,0.02,0
-1.5830292942175328,5.804023154357428,-0.44530365546547657,0.0,0.0,0.0,1000000.0,0.02,0
-4.13364293893188,-4.355847940451936,0.10486344697138605,0.0,0.0,0.0,1000000.0,0.02,0
1.4979971751587846,20.33971989385483,-0.9685886247010504,0.0,0.0,0.0,1000000.0,0.02,0
-3.6912074172696485,1.0456790610040099,-0.28486670522417246,0.0,0.0,0.0,1000000.0,0.02,0
3.58606988202738,6.250115316399874,0.9831153964348331,0.0,0.0,0.0,1000000.0,0.02,0
4.369255889909685,-2.257462691766123,-0.30289813375638985,0.0,0.0,0.0,1000000.0,0.02,0
-14.561877075739103,-8.988830720258328,-0.9083951915568536,0.0,0.0,0.0,1000000.0,0.02,0
0.05928067453569438,0.008939552481712017,0.2683509369467343,0.0,0.0,0.0,1000000.0,0.02,0
2.1730669233585664,-10.932205502704939,0.5244779582972372,0.0,0.0,0.0,1000000.0,0.02,0
-1.1025627857295208,3.5081460181068542,1.3460682559464106,0.0,0.0,0.0,1000000.0,0.02,0
10.609208722577884,20.32358668371925,0.0226962479949,0.0,0.0,0.0,1000000.0,0.02,0
-0.6990793298655382,1.642451998839385,-1.4399345214492403,0.0,0.0,0.0,1000000.0,0.02,0
-2.4744344433572,-9.803896730491656,-0.8219964908664785,0.0,0.0,0.0,1000000.0,0.02,0
-0.11982086162813374,-0.14983157789640295,0.9418398521373224,0.0,0.0,0.0,1000000.0,0.02,0
-10.800149676826504,-9.898301653069801,-0.43790602665497236,0.0,0.0,0.0,1000000.0,0.02,0
-19.256894514328813,8.197344611109685,1.642462081336089,0.0,0.0,0.0,1000000.0,0.02,0
-2.4373245108929047,-9.285578307041016,0.9001434426971979,0.0,0.0,0.0,1000000.0,0.02,0
-0.08116874442791518,0.6292417410245872,0.045077494232197424,0.0,0.0,0.0,1000000.0,0.02,0
-2.3028314832968233,2.126307662659999,-0.10005622029053374,0.0,0.0,0.0,1000000.0,0.02,0
-9.129978195239696,10.518550159277037,1.2294019490517263,0.0,0.0,0.0,1000000.0,0.02,0
10.063738155021246,1.2067978502808576,0.34986990408672636,0.0,0.0,0.0,1000000.0,0.02,0
-5.626951931485749,-1.8162860364806368,-0.6360201416189488,0.0,0.0,0.0,1000000.0,0.02,0
-0.06933589753301267,4.984973009123171,-0.17477359286132454,0.0,0.0,0.0,1000000.0,0.02,0
-1.8908857668766021,-2.974448979341173,0.8886047296166852,0.0,0.0,0.0,1000000.0,0.02,0
4.210248228913748,7.603391035041501,1.8113468105810533,0.0,0.0,0.0,1000000.0,0.02,0
17.915441328114664,-11.887533453720385,-1.15723789480674,0.0,0.0,0.0,1000000.0,0.02,0
1.6790450970014181,2.328364555163915,-0.15207118782788598,0.0,0.0,0.0,1000000.0,0.02,0
-3.3875079785601128,-0.5973333414221228,-0.8636966659454055,0.0,0.0,0.0,1000000.0,0.02,0
3.4003932407682873,4.30494245389645,0.27870015433418605,0.0,0.0,0.0,1000000.0,0.02,0
3.7939559803739944,1.6482140030954853,-0.853564373708994,0.0,0.0,0.0,1000000.0,0.02,0
4.411058770574303,4.007557693351618,0.06245343631595812,0.0,0.0,0.0,1000000.0,0.02,0
0.013827473932595789,0.006168275279324274,-1.240073983258557,0.0,0.0,0.0,1000000.0,0.02,0
6.00615641034715,10.801755197507298,0.9024768417055826,0.0,0.0,0.0,1000000.0,0.02,0
0.02811234335303165,1.4990207124213173,0.6328790184334929,0.0,0.0,0.0,1000000.0,0.02,0
-6.497893347393382,9.199096627629588,0.03332741467697886,0.0,0.0,0.0,1000000.0,0.02,0
0.5601107473092715,-0.3977163058189496,-0.13747949294991546,0.0,0.0,0.0,1000000.0,0.02,0
-2.9640621742861115,-18.296827059446755,-0.17702278127590354,0.0,0.0,0.0,1000000.0,0.02,0
-7.142607683482688,-3.234361585398201,-1.7262881435692812,0.0,0.0,0.0,1000000.0,0.02,0
-3.7365631991247024,10.625144313488605,0.9762297444163313,0.0,0.0,0.0,1000000.0,0.02,0
1.9622527877488352,2.7189364263177747,-0.1648836853873057,0.0,0.0,0.0,1000000.0,0.02,0
-2.1155646063128817,2.523865841347957,-1.1845612764140068,0.0,0.0,0.0,1000000.0,0.02,0
-7.775739550140238,8.955513738066479,1.45266968888079,0.0,0.0,0.0,1000000.0,0.02,0
-3.524404714977797,-9.18281759982453,-0.7271669960957459,0.0,0.0,0.0,1000000.0,0.02,0
-1.6809910164552397,3.854036285216435,-1.65372970212134,0.0,0.0,0.0,1000000.0,0.02,0
-5.147949508041503,7.781870054014952,-1.0292183745617054,0.0,0.0,0.0,1000000.0,0.02,0
1.789827610870009,-2.486960632230813,-0.8673811209356019,0.0,0.0,0.0,1000000.0,0.02,0
4.154328253345694,3.7721427570427593,0.7073121076466444,0.0,0.0,0.0,1000000.0,0.02,0
23.30773926239256,-13.192944892218753,-0.633772403351168,0.0,0.0,0.0,1000000.0,0.02,0
13.876388988969873,-5.0448230312168825,0.15786354202536934,0.0,0.0,0.0,1000000.0,0.02,0
-0.5499416986446417,-0.42743178176955443,-0.44622495960200137,0.0,0.0,0.0,1000000.0,0.02,0
5.420215836649171,1.6807268001405278,-1.738516343506359,0.0,0.0,0.0,1000000.0,0.02,0
-4.649020252944689,5.236640942097003,0.3166186940735525,0.0,0.0,0.0,1000000.0,0.02,0
0.4655007349892853,4.548534091582868,-0.9916845215201464,0.0,0.0,0.0,1000000.0,0.02,0
6.9687783215005155,0.8082931842343742,0.008892288431935569,0.0,0.0,0.0,1000000.0,0.02,0
-6.565165272216992,0.9664247599102938,0.8818967126782464,0.0,0.0,0.0,1000000.0,0.02,0
-1.421819347256898,-1.2631152203297653,-0.4064004339761107,0.0,0.0,0.0,1000000.0,0.02,0
4.149821438277611,-4.408861585060034,0.4486456514424697,0.0,0.0,0.0,1000000.0,0.02,0
-0.8046132409278861,-3.56200829818648,1.1665418962856258,0.0,0.0,0.0,1000000.0,0.02,0
-4.725106716463604,-9.376968043662748,-0.15017225168674297,0.0,0.0,0.0,1000000.0,0.02,0
-7.047697986820787,4.292133386959078,1.6344519853996813,0.0,0.0,0.0,1000000.0,0.02,0
3.2518693296943924,-7.505021169129942,1.3565999437984848,0.0,0.0,0.0,1000000.0,0.02,0
10.397561979262608,2.510482497322175,1.6960342198573786,0.0,0.0,0.0,1000000.0,0.02,0
7.9704435159532485,4.111240507853896,-0.054343032605412844,0.0,0.0,0.0,1000000.0,0.02,0
-5.351203113539135,-5.325933904040452,0.0006613482824189276,0.0,0.0,0.0,1000000.0,0.02,0
11.945566477466599,-9.413265971018783,-0.4767620718460064,0.0,0.0,0.0,1000000.0,0.02,0
3.908800228482137,1.8333300209204764,-0.6201844808189243,0.0,0.0,0.0,1000000.0,0.02,0
-3.005262458967341,-0.6609822795282941,0.660166757989523,0.0,0.0,0.0,1000000.0,0.02,0
-17.919278014438603,-1.0034968602650853,0.32707358933928266,0.0,0.0,0.0,1000000.0,0.02,0
-0.11411838678401544,2.072084655370211,-0.19072852828147102,0.0,0.0,0.0,1000000.0,0.02,0
-0.5318986220523078,-4.106468810221132,-1.1793274062364372,0.0,0.0,0.0,1000000.0,0.02,0
7.268484687543452,0.11523610855448015,0.8406183444652511,0.0,0.0,0.0,1000000.0,0.02,0
-0.46365306891843555,2.012315956494398,-0.5298604007002403,0.0,0.0,0.0,1000000.0,0.02,0
4.139093470046638,0.22169074960333549,-0.9146783718617,0.0,0.0,0.0,1000000.0,0.02,0
5.198511656071913,-12.247195780505189,-0.5914352411750619,0.0,0.0,0.0,1000000.0,0.02,0
-2.8876098788664786,-6.92456213802092,-0.3013244428946136,0.0,0.0,0.0,1000000.0,0.02,0
-7.231470120091047,-1.8189709157538816,0.7194095864917323,0.0,0.0,0.0,1000000.0,0.02,0
6.623851036442394,2.093442779574454,1.2290145630058191,0.0,0.0,0.0,1000000.0,0.02,0
7.746983878116343,4.7524365113256986,-1.1879186579854473,0.0,0.0,0.0,1000000.0,0.02,0
-1.3203067460284568,24.148739775089222,-0.6325240705808106,0.0,0.0,0.0,1000000.0,0.02,0
-0.6290709979724796,-5.479241272863521,0.3930831375470838,0.0,0.0,0.0,1000000.0,0.02,0
-0.8960284248779331,-0.5256909018308477,-0.22157360535618942,0.0,0.0,0.0,1000000.0,0.02,0
3.1159829722052566,-4.161056913261687,0.6838575974618983,0.0,0.0,0.0,1000000.0,0.02,0
-7.245894889576413,2.1490976187588777,1.3035590978204352,0.0,0.0,0.0,1000000.0,0.02,0
5.604489111563046,4.892804877263528,-1.2345366814154337,0.0,0.0,0.0,1000000.0,0.02,0
3.9350352173297396,-2.472753824630963,-1.0314755691448898,0.0,0.0,0.0,1000000.0,0.02,0
1.2706985719255235,2.1119291520922854,1.0262802859971085,0.0,0.0,0.0,1000000.0,0.02,0
-12.322911112914635,-17.76676983948009,0.5555624626665017,0.0,0.0,0.0,1000000.0,0.02,0
1.269063605456759,0.6818833331461065,0.7176469504833092,0.0,0.0,0.0,1000000.0,0.02,0
-1.2130322558904705,8.965354385845119,-0.5584269339703889,0.0,0.0,0.0,1000000.0,0.02,0
0.05869871721761963,3.93751510400364,0.8177333367287369,0.0,0.0,0.0,1000000.0,0.02,0
-3.3112366579332746,4.454497656329862,-0.24883429969215154,0.0,0.0,0.0,1000000.0,0.02,0
16.997246664024974,-16.46534189563791,0.154540885252767,0.0,0.0,0.0,1000000.0,0.02,0
-0.6565814171055574,-0.018485122377442518,-1.3219858660777213,0.0,0.0,0.0,1000000.0,0.02,0
-3.6358145351003373,6.879848240559849,-0.6196386187389704,0.0,0.0,0.0,1000000.0,0.02,0
-12.851049112827589,8.34819571010862,-0.10868236318716917,0.0,0.0,0.0,1000000.0,0.02,0
-7.016941498801919,7.969085487202331,-0.11892943275782564,0.0,0.0,0.0,1000000.0,0.02,0
5.302335583729821,14.401770436773852,0.05193543206371931,0.0,0.0,0.0,1000000.0,0.02,0
6.361592785210054,8.200981533146328,0.6464089689203325,0.0,0.0,0.0,1000000.0,0.02,0
-9.301313838736847,-0.7223020668443527,1.1500099812978206,0.0,0.0,0.0,1000000.0,0.02,0
-0.06645410097359612,0.05775662519081491,0.7954400077840029,0.0,0.0,0.0,1000000.0,0.02,0
-1.8113109111862031,1.3282668545777838,-1.9779837978592507,0.0,0.0,0.0,1000000.0,0.02,0
3.5600929828411947,-2.7275817382783143,-0.3375161239200688,0.0,0.0,0.0,1000000.0,0.02,0
-0.654520076574821,6.244447292485343,0.5587763563900658,0.0,0.0,0.0,1000000.0,0.02,0
-2.747080068659017,-0.1796136822145903,-0.3466320701530021,0.0,0.0,0.0,1000000.0,0.02,0
7.514096842512808,7.7642012918813235,0.8222157889588209,0.0,0.0,0.0,1000000.0,0.02,0
-0.23110717757495058,2.175784369856201,1.4475607300690765,0.0,0.0,0.0,1000000.0,0.02,0
1.990333303682805,1.4719430779047147,-0.7191304214468452,0.0,0.0,0.0,1000000.0,0.02,0
-6.832454824537121,-14.271058315029334,0.23535214964331352,0.0,0.0,0.0,1000000.0,0.02,0
-8.417284576175286,3.2835802855874894,-0.47748669342497685,0.0,0.0,0.0,1000000.0,0.02,0
0.5121798693740209,0.42870677193531476,-0.34752029979464094,0.0,0.0,0.0,1000000.0,0.02,0
-4.158399084424251,3.6784211365060844,0.43480959731917235,0.0,0.0,0.0,1000000.0,0.02,0
2.562542884733701,3.2160604930360894,0.8405999414814449,0.0,0.0,0.0,1000000.0,0.02,0
0.024802397732887546,-2.1728041180602085,-1.5318583029017683,0.0,0.0,0.0,1000000.0,0.02,0
-6.307125777742181,17.191198252561133,-1.4961690531708554,0.0,0.0,0.0,1000000.0,0.02,0
-19.309061677600678,5.409276039743715,0.21575702223193982,0.0,0.0,0.0,1000000.0,0.02,0
1.9837654679358023,-2.0149661883399967,1.8193181922120614,0.0,0.0,0.0,1000000.0,0.02,0
-3.3177754984356316,-11.393364139568968,-0.22118209323698323,0.0,0.0,0.0,1000000.0,0.02,0
-0.4716206824580658,3.5143242560067205,-1.7165349020602818,0.0,0.0,0.0,1000000.0,0.02,0
2.179448565915199,-22.802127556416238,0.8770713684711229,0.0,0.0,0.0,1000000.0,0.02,0
7.752549897535571,-6.417696173019123,-0.6237750922690308,0.0,0.0,0.0,1000000.0,0.02,0
-2.8260268172821243,0.7693227923711697,-0.7640539694716217,0.0,0.0,0.0,1000000.0,0.02,0
-21.220462831941596,11.144682009330719,0.2020853151064088,0.0,0.0,0.0,1000000.0,0.02,0
2.9221777970988128,-0.6775334082692379,-0.4585513273032644,0.0,0.0,0.0,1000000.0,0.02,0
6.45897922675005,3.676732045707182,-1.6584229041389715,0.0,0.0,0.0,1000000.0,0.02,0
-2.9679138808639243,11.485533461592778,0.479963826548782,0.0,0.0,0.0,1000000.0,0.02,0
7.220657724825311,-0.10803211086499706,0.27347771653221375,0.0,0.0,0.0,1000000.0,0.02,0
4.258567551348813,-1.221165361972882,-0.3523337073203887,0.0,0.0,0.0,1000000.0,0.02,0
-10.704980880624314,10.243117094285449,-0.2934188814660841,0.0,0.0,0.0,1000000.0,0.02,0
-2.9590255820710456,-2.262690233042392,-1.1677959490471865,0.0,0.0,0.0,1000000.0,0.02,0
4.193005808126837,-0.5797137147265814,0.7908415184841813,0.0,0.0,0.0,1000000.0,0.02,0
0.25998744453119554,-0.5878635158900983,0.08423044805949509,0.0,0.0,0.0,1000000.0,0.02,0
5.940619796656564,16.666712963022718,-0.29714256987602017,0.0,0.0,0.0,1000000.0,0.02,0
-2.799959336189892,-11.272890371330774,-0.010675247197846183,0.0,0.0,0.0,1000000.0,0.02,0
-9.222167994037928,-4.307419793493925,1.2848370940138079,0.0,0.0,0.0,1000000.0,0.02,0
11.55661858454575,3.2015640988298957,-1.0703446054362926,0.0,0.0,0.0,1000000.0,0.02,0
0.42053834509328075,2.9525952006434397,-0.3751998584757761,0.0,0.0,0.0,1000000.0,0.02,0
-0.041436266875231026,-0.3262057434718892,-1.5873040968439716,0.0,0.0,0.0,1000000.0,0.02,0
2.4803532081924042,8.75021060951019,-0.587918014402991,0.0,0.0,0.0,1000000.0,0.02,0
0.5895812932934686,0.7706561235361059,1.367651441338385,0.0,0.0,0.0,1000000.0,0.02,0
0.755569977513837,1.3004699980970869,-0.5838295578596382,0.0,0.0,0.0,1000000.0,0.02,0
11.204986285660453,8.877737893959537,0.0739160567671675,0.0,0.0,0.0,1000000.0,0.02,0
-4.714325363243511,5.898132388570446,0.45555826455000403,0.0,0.0,0.0,1000000.0,0.02,0
-0.4204587340294319,5.325692684835955,-0.7827211235098197,0.0,0.0,0.0,1000000.0,0.02,0
